"pop_1","pop_2","dist","Binomial","Longitude1","Latitude1","Longitude2","Latitude2","first_year1","last_year1","first_year2","last_year2","cost"
"Setophaga_ruticilla-11","Setophaga_ruticilla-1",2720.77298335766,"Setophaga_ruticilla",-105.758445,55.410147,-71.75,44,1970,2014,1969,1984,2163.90484969694
"Setophaga_ruticilla-3","Setophaga_ruticilla-2",676.774941061268,"Setophaga_ruticilla",-125.441985,56.159482,-114.807219,55.142948,1970,2014,1971,2014,633.516215465521
"Setophaga_ruticilla-4","Setophaga_ruticilla-2",1100.63902346417,"Setophaga_ruticilla",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1971,2014,1000.32884620022
"Setophaga_ruticilla-5","Setophaga_ruticilla-2",3457.01678326725,"Setophaga_ruticilla",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1971,2014,2754.62704786932
"Setophaga_ruticilla-6","Setophaga_ruticilla-2",3446.93543990314,"Setophaga_ruticilla",-60.79843,53.003392,-114.807219,55.142948,1976,2014,1971,2014,3201.79899362415
"Setophaga_ruticilla-7","Setophaga_ruticilla-2",1078.84680739994,"Setophaga_ruticilla",-120.52011,64.407745,-114.807219,55.142948,1989,2014,1971,2014,767.483978304198
"Setophaga_ruticilla-8","Setophaga_ruticilla-2",3770.19872045143,"Setophaga_ruticilla",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1971,2014,3003.75317920338
"Setophaga_ruticilla-9","Setophaga_ruticilla-2",1874.50110210871,"Setophaga_ruticilla",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1971,2014,1677.49213287119
"Setophaga_ruticilla-10","Setophaga_ruticilla-2",2695.8157002271,"Setophaga_ruticilla",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1971,2014,2496.47034531882
"Setophaga_ruticilla-11","Setophaga_ruticilla-2",574.141163101266,"Setophaga_ruticilla",-105.758445,55.410147,-114.807219,55.142948,1970,2014,1971,2014,573.839171634453
"Setophaga_ruticilla-12","Setophaga_ruticilla-2",1524.06277071799,"Setophaga_ruticilla",-136.036766,63.748366,-114.807219,55.142948,1986,2014,1971,2014,1170.19746797834
"Setophaga_ruticilla-4","Setophaga_ruticilla-3",1743.94409296561,"Setophaga_ruticilla",-97.404876,55.443204,-125.441985,56.159482,1970,2014,1970,2014,1525.37151534854
"Setophaga_ruticilla-5","Setophaga_ruticilla-3",4103.12507739161,"Setophaga_ruticilla",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1970,2014,3349.64518929497
"Setophaga_ruticilla-6","Setophaga_ruticilla-3",4030.62109264126,"Setophaga_ruticilla",-60.79843,53.003392,-125.441985,56.159482,1976,2014,1970,2014,3726.84166277247
"Setophaga_ruticilla-7","Setophaga_ruticilla-3",956.821056828829,"Setophaga_ruticilla",-120.52011,64.407745,-125.441985,56.159482,1989,2014,1970,2014,612.084519725366
"Setophaga_ruticilla-8","Setophaga_ruticilla-3",4414.03644038297,"Setophaga_ruticilla",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1970,2014,3598.77132062903
"Setophaga_ruticilla-9","Setophaga_ruticilla-3",2538.82553556508,"Setophaga_ruticilla",-87.125633,51.433288,-125.441985,56.159482,1970,2014,1970,2014,2202.53480201952
"Setophaga_ruticilla-10","Setophaga_ruticilla-3",3315.67886062118,"Setophaga_ruticilla",-73.107078,52.941847,-125.441985,56.159482,1970,2014,1970,2014,3021.51301446714
"Setophaga_ruticilla-11","Setophaga_ruticilla-3",1230.70581655474,"Setophaga_ruticilla",-105.758445,55.410147,-125.441985,56.159482,1970,2014,1970,2014,1098.88184078278
"Setophaga_ruticilla-12","Setophaga_ruticilla-3",1027.89351041563,"Setophaga_ruticilla",-136.036766,63.748366,-125.441985,56.159482,1986,2014,1970,2014,795.881643875829
"Setophaga_ruticilla-5","Setophaga_ruticilla-4",2360.46737892481,"Setophaga_ruticilla",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,1920.31961574555
"Setophaga_ruticilla-6","Setophaga_ruticilla-4",2369.80926510305,"Setophaga_ruticilla",-60.79843,53.003392,-97.404876,55.443204,1976,2014,1970,2014,2234.73351422006
"Setophaga_ruticilla-7","Setophaga_ruticilla-4",1614.98734390927,"Setophaga_ruticilla",-120.52011,64.407745,-97.404876,55.443204,1989,2014,1970,2014,1267.78889860353
"Setophaga_ruticilla-8","Setophaga_ruticilla-4",2672.53612521533,"Setophaga_ruticilla",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,2169.44574707961
"Setophaga_ruticilla-9","Setophaga_ruticilla-4",813.544757769533,"Setophaga_ruticilla",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,710.426653467111
"Setophaga_ruticilla-10","Setophaga_ruticilla-4",1598.24787924074,"Setophaga_ruticilla",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,1529.40486591473
"Setophaga_ruticilla-11","Setophaga_ruticilla-4",527.385762266412,"Setophaga_ruticilla",-105.758445,55.410147,-97.404876,55.443204,1970,2014,1970,2014,491.339333849437
"Setophaga_ruticilla-12","Setophaga_ruticilla-4",2319.29585158396,"Setophaga_ruticilla",-136.036766,63.748366,-97.404876,55.443204,1986,2014,1970,2014,1744.52253542944
"Setophaga_ruticilla-6","Setophaga_ruticilla-5",807.6278342471,"Setophaga_ruticilla",-60.79843,53.003392,-66.291594,46.666605,1976,2014,1970,2014,1019.36655794199
"Setophaga_ruticilla-7","Setophaga_ruticilla-5",3781.9658641491,"Setophaga_ruticilla",-120.52011,64.407745,-66.291594,46.666605,1989,2014,1970,2014,3149.19149848255
"Setophaga_ruticilla-8","Setophaga_ruticilla-5",314.81439847364,"Setophaga_ruticilla",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,260.557724994325
"Setophaga_ruticilla-9","Setophaga_ruticilla-5",1603.38742980375,"Setophaga_ruticilla",-87.125633,51.433288,-66.291594,46.666605,1970,2014,1970,2014,1281.72261059632
"Setophaga_ruticilla-10","Setophaga_ruticilla-5",852.255453591825,"Setophaga_ruticilla",-73.107078,52.941847,-66.291594,46.666605,1970,2014,1970,2014,763.657579759873
"Setophaga_ruticilla-11","Setophaga_ruticilla-5",2883.26161717945,"Setophaga_ruticilla",-105.758445,55.410147,-66.291594,46.666605,1970,2014,1970,2014,2377.76378522955
"Setophaga_ruticilla-12","Setophaga_ruticilla-5",4537.54575878862,"Setophaga_ruticilla",-136.036766,63.748366,-66.291594,46.666605,1986,2014,1970,2014,3625.92513530845
"Setophaga_ruticilla-7","Setophaga_ruticilla-6",3521.95080512561,"Setophaga_ruticilla",-120.52011,64.407745,-60.79843,53.003392,1989,2014,1976,2014,3463.60539695707
"Setophaga_ruticilla-8","Setophaga_ruticilla-6",870.061281842238,"Setophaga_ruticilla",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1976,2014,1268.49268927605
"Setophaga_ruticilla-9","Setophaga_ruticilla-6",1793.79415729332,"Setophaga_ruticilla",-87.125633,51.433288,-60.79843,53.003392,1970,2014,1976,2014,1600.63809435059
"Setophaga_ruticilla-10","Setophaga_ruticilla-6",824.140865528919,"Setophaga_ruticilla",-73.107078,52.941847,-60.79843,53.003392,1970,2014,1976,2014,754.240395740946
"Setophaga_ruticilla-11","Setophaga_ruticilla-6",2887.99308642592,"Setophaga_ruticilla",-105.758445,55.410147,-60.79843,53.003392,1970,2014,1976,2014,2692.80948127337
"Setophaga_ruticilla-12","Setophaga_ruticilla-6",4270.32558735898,"Setophaga_ruticilla",-136.036766,63.748366,-60.79843,53.003392,1986,2014,1976,2014,3940.33903378297
"Setophaga_ruticilla-8","Setophaga_ruticilla-7",4072.7302887614,"Setophaga_ruticilla",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1989,2014,3398.31762981661
"Setophaga_ruticilla-9","Setophaga_ruticilla-7",2400.4601009284,"Setophaga_ruticilla",-87.125633,51.433288,-120.52011,64.407745,1970,2014,1989,2014,1939.29853620411
"Setophaga_ruticilla-10","Setophaga_ruticilla-7",2936.3279276146,"Setophaga_ruticilla",-73.107078,52.941847,-120.52011,64.407745,1970,2014,1989,2014,2758.27674865174
"Setophaga_ruticilla-11","Setophaga_ruticilla-7",1290.48833089739,"Setophaga_ruticilla",-105.758445,55.410147,-120.52011,64.407745,1970,2014,1989,2014,932.647022587487
"Setophaga_ruticilla-12","Setophaga_ruticilla-7",756.729116508275,"Setophaga_ruticilla",-136.036766,63.748366,-120.52011,64.407745,1986,2014,1989,2014,490.666134692356
"Setophaga_ruticilla-9","Setophaga_ruticilla-8",1918.17062349111,"Setophaga_ruticilla",-87.125633,51.433288,-62.735984,45.290147,1970,2014,1970,2014,1530.84874193038
"Setophaga_ruticilla-10","Setophaga_ruticilla-8",1136.40367599816,"Setophaga_ruticilla",-73.107078,52.941847,-62.735984,45.290147,1970,2014,1970,2014,1012.78371109393
"Setophaga_ruticilla-11","Setophaga_ruticilla-8",3196.25562815103,"Setophaga_ruticilla",-105.758445,55.410147,-62.735984,45.290147,1970,2014,1970,2014,2626.88991656361
"Setophaga_ruticilla-12","Setophaga_ruticilla-8",4829.22287665754,"Setophaga_ruticilla",-136.036766,63.748366,-62.735984,45.290147,1986,2014,1970,2014,3875.05126664251
"Setophaga_ruticilla-10","Setophaga_ruticilla-9",969.726583565284,"Setophaga_ruticilla",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,895.30944604526
"Setophaga_ruticilla-11","Setophaga_ruticilla-9",1308.11982306877,"Setophaga_ruticilla",-105.758445,55.410147,-87.125633,51.433288,1970,2014,1970,2014,1168.50262052042
"Setophaga_ruticilla-12","Setophaga_ruticilla-9",3123.42347372968,"Setophaga_ruticilla",-136.036766,63.748366,-87.125633,51.433288,1986,2014,1970,2014,2416.03217303002
"Setophaga_ruticilla-11","Setophaga_ruticilla-10",2125.04314211773,"Setophaga_ruticilla",-105.758445,55.410147,-73.107078,52.941847,1970,2014,1970,2014,1987.48083296804
"Setophaga_ruticilla-12","Setophaga_ruticilla-10",3692.84429534578,"Setophaga_ruticilla",-136.036766,63.748366,-73.107078,52.941847,1986,2014,1970,2014,3235.01038547764
"Setophaga_ruticilla-12","Setophaga_ruticilla-11",1916.90844331334,"Setophaga_ruticilla",-136.036766,63.748366,-105.758445,55.410147,1986,2014,1970,2014,1409.38065941339
"Setophaga_striata-2","Setophaga_striata-1",676.774941061268,"Setophaga_striata",-125.441985,56.159482,-114.807219,55.142948,1970,2014,1972,2012,633.516215465521
"Setophaga_striata-3","Setophaga_striata-1",1100.63902346417,"Setophaga_striata",-97.404876,55.443204,-114.807219,55.142948,1974,2014,1972,2012,1000.32884620022
"Setophaga_striata-4","Setophaga_striata-1",3457.01678326725,"Setophaga_striata",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1972,2012,2754.62704786932
"Setophaga_striata-5","Setophaga_striata-1",3446.93543990314,"Setophaga_striata",-60.79843,53.003392,-114.807219,55.142948,1974,2014,1972,2012,3201.79899362415
"Setophaga_striata-6","Setophaga_striata-1",1078.84680739994,"Setophaga_striata",-120.52011,64.407745,-114.807219,55.142948,1974,2014,1972,2012,767.483978304198
"Setophaga_striata-7","Setophaga_striata-1",3770.19872045143,"Setophaga_striata",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1972,2012,3003.75317920338
"Setophaga_striata-8","Setophaga_striata-1",2695.8157002271,"Setophaga_striata",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1972,2012,2496.47034531882
"Setophaga_striata-9","Setophaga_striata-1",1524.06277071799,"Setophaga_striata",-136.036766,63.748366,-114.807219,55.142948,1973,2014,1972,2012,1170.19746797834
"Setophaga_striata-3","Setophaga_striata-2",1743.94409296561,"Setophaga_striata",-97.404876,55.443204,-125.441985,56.159482,1974,2014,1970,2014,1525.37151534854
"Setophaga_striata-4","Setophaga_striata-2",4103.12507739161,"Setophaga_striata",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1970,2014,3349.64518929497
"Setophaga_striata-5","Setophaga_striata-2",4030.62109264126,"Setophaga_striata",-60.79843,53.003392,-125.441985,56.159482,1974,2014,1970,2014,3726.84166277247
"Setophaga_striata-6","Setophaga_striata-2",956.821056828829,"Setophaga_striata",-120.52011,64.407745,-125.441985,56.159482,1974,2014,1970,2014,612.084519725366
"Setophaga_striata-7","Setophaga_striata-2",4414.03644038297,"Setophaga_striata",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1970,2014,3598.77132062903
"Setophaga_striata-8","Setophaga_striata-2",3315.67886062118,"Setophaga_striata",-73.107078,52.941847,-125.441985,56.159482,1970,2014,1970,2014,3021.51301446714
"Setophaga_striata-9","Setophaga_striata-2",1027.89351041563,"Setophaga_striata",-136.036766,63.748366,-125.441985,56.159482,1973,2014,1970,2014,795.881643875829
"Setophaga_striata-4","Setophaga_striata-3",2360.46737892481,"Setophaga_striata",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1974,2014,1920.31961574555
"Setophaga_striata-5","Setophaga_striata-3",2369.80926510305,"Setophaga_striata",-60.79843,53.003392,-97.404876,55.443204,1974,2014,1974,2014,2234.73351422006
"Setophaga_striata-6","Setophaga_striata-3",1614.98734390927,"Setophaga_striata",-120.52011,64.407745,-97.404876,55.443204,1974,2014,1974,2014,1267.78889860353
"Setophaga_striata-7","Setophaga_striata-3",2672.53612521533,"Setophaga_striata",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1974,2014,2169.44574707961
"Setophaga_striata-8","Setophaga_striata-3",1598.24787924074,"Setophaga_striata",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1974,2014,1529.40486591473
"Setophaga_striata-9","Setophaga_striata-3",2319.29585158396,"Setophaga_striata",-136.036766,63.748366,-97.404876,55.443204,1973,2014,1974,2014,1744.52253542944
"Setophaga_striata-5","Setophaga_striata-4",807.6278342471,"Setophaga_striata",-60.79843,53.003392,-66.291594,46.666605,1974,2014,1970,2014,1019.36655794199
"Setophaga_striata-6","Setophaga_striata-4",3781.9658641491,"Setophaga_striata",-120.52011,64.407745,-66.291594,46.666605,1974,2014,1970,2014,3149.19149848255
"Setophaga_striata-7","Setophaga_striata-4",314.81439847364,"Setophaga_striata",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,260.557724994325
"Setophaga_striata-8","Setophaga_striata-4",852.255453591825,"Setophaga_striata",-73.107078,52.941847,-66.291594,46.666605,1970,2014,1970,2014,763.657579759873
"Setophaga_striata-9","Setophaga_striata-4",4537.54575878862,"Setophaga_striata",-136.036766,63.748366,-66.291594,46.666605,1973,2014,1970,2014,3625.92513530845
"Setophaga_striata-6","Setophaga_striata-5",3521.95080512561,"Setophaga_striata",-120.52011,64.407745,-60.79843,53.003392,1974,2014,1974,2014,3463.60539695707
"Setophaga_striata-7","Setophaga_striata-5",870.061281842238,"Setophaga_striata",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1974,2014,1268.49268927605
"Setophaga_striata-8","Setophaga_striata-5",824.140865528919,"Setophaga_striata",-73.107078,52.941847,-60.79843,53.003392,1970,2014,1974,2014,754.240395740946
"Setophaga_striata-9","Setophaga_striata-5",4270.32558735898,"Setophaga_striata",-136.036766,63.748366,-60.79843,53.003392,1973,2014,1974,2014,3940.33903378297
"Setophaga_striata-7","Setophaga_striata-6",4072.7302887614,"Setophaga_striata",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1974,2014,3398.31762981661
"Setophaga_striata-8","Setophaga_striata-6",2936.3279276146,"Setophaga_striata",-73.107078,52.941847,-120.52011,64.407745,1970,2014,1974,2014,2758.27674865174
"Setophaga_striata-9","Setophaga_striata-6",756.729116508275,"Setophaga_striata",-136.036766,63.748366,-120.52011,64.407745,1973,2014,1974,2014,490.666134692356
"Setophaga_striata-8","Setophaga_striata-7",1136.40367599816,"Setophaga_striata",-73.107078,52.941847,-62.735984,45.290147,1970,2014,1970,2014,1012.78371109393
"Setophaga_striata-9","Setophaga_striata-7",4829.22287665754,"Setophaga_striata",-136.036766,63.748366,-62.735984,45.290147,1973,2014,1970,2014,3875.05126664251
"Setophaga_striata-9","Setophaga_striata-8",3692.84429534578,"Setophaga_striata",-136.036766,63.748366,-73.107078,52.941847,1973,2014,1970,2014,3235.01038547764
"Setophaga_tigrina-2","Setophaga_tigrina-1",335.703699237208,"Setophaga_tigrina",-63,45,-66.75,46.5,1970,2014,1970,2014,260.093527719301
"Setophaga_tigrina-3","Setophaga_tigrina-1",1474.51444685168,"Setophaga_tigrina",-86,50,-66.75,46.5,1970,2014,1970,2014,1124.20015852459
"Setophaga_tigrina-4","Setophaga_tigrina-1",914.103036209836,"Setophaga_tigrina",-72,54,-66.75,46.5,1970,2014,1970,2014,785.110661896433
"Setophaga_tigrina-5","Setophaga_tigrina-1",3438.31002479142,"Setophaga_tigrina",-114.807219,55.142948,-66.75,46.5,1972,2012,1970,2014,2730.39168619266
"Setophaga_tigrina-6","Setophaga_tigrina-1",2343.06694548614,"Setophaga_tigrina",-97.404876,55.443204,-66.75,46.5,1970,2014,1970,2014,1896.08425406888
"Setophaga_tigrina-7","Setophaga_tigrina-1",3774.4780081275,"Setophaga_tigrina",-120.52011,64.407745,-66.75,46.5,1989,2012,1970,2014,3124.95613680589
"Setophaga_tigrina-8","Setophaga_tigrina-1",338.846342238024,"Setophaga_tigrina",-62.735984,45.290147,-66.75,46.5,1970,2012,1970,2014,275.455672141814
"Setophaga_tigrina-9","Setophaga_tigrina-1",840.373192895845,"Setophaga_tigrina",-60.79843,53.003392,-66.75,46.5,1970,2014,1970,2014,993.037017134238
"Setophaga_tigrina-10","Setophaga_tigrina-1",2864.83775049836,"Setophaga_tigrina",-105.758445,55.410147,-66.75,46.5,1973,2014,1970,2014,2353.52842355289
"Setophaga_tigrina-3","Setophaga_tigrina-2",1808.65106438151,"Setophaga_tigrina",-86,50,-63,45,1970,2014,1970,2014,1382.1995071128
"Setophaga_tigrina-4","Setophaga_tigrina-2",1192.54379801656,"Setophaga_tigrina",-72,54,-63,45,1970,2014,1970,2014,1045.20418961573
"Setophaga_tigrina-5","Setophaga_tigrina-2",3772.52714171793,"Setophaga_tigrina",-114.807219,55.142948,-63,45,1972,2012,1970,2014,2988.39103478087
"Setophaga_tigrina-6","Setophaga_tigrina-2",2675.9674949516,"Setophaga_tigrina",-97.404876,55.443204,-63,45,1970,2014,1970,2014,2154.08360265709
"Setophaga_tigrina-7","Setophaga_tigrina-2",4085.61356836097,"Setophaga_tigrina",-120.52011,64.407745,-63,45,1989,2012,1970,2014,3382.9554853941
"Setophaga_tigrina-8","Setophaga_tigrina-2",38.3787057393128,"Setophaga_tigrina",-62.735984,45.290147,-63,45,1970,2012,1970,2014,38.7053773552179
"Setophaga_tigrina-9","Setophaga_tigrina-2",905.208104074023,"Setophaga_tigrina",-60.79843,53.003392,-63,45,1970,2014,1970,2014,1253.13054485354
"Setophaga_tigrina-10","Setophaga_tigrina-2",3198.79746230161,"Setophaga_tigrina",-105.758445,55.410147,-63,45,1973,2014,1970,2014,2611.5277721411
"Setophaga_tigrina-4","Setophaga_tigrina-3",1055.38638916741,"Setophaga_tigrina",-72,54,-86,50,1970,2014,1970,2014,991.23665193677
"Setophaga_tigrina-5","Setophaga_tigrina-3",2014.99504316419,"Setophaga_tigrina",-114.807219,55.142948,-86,50,1972,2012,1970,2014,1813.61273815209
"Setophaga_tigrina-6","Setophaga_tigrina-3",976.98158350349,"Setophaga_tigrina",-97.404876,55.443204,-86,50,1970,2014,1970,2014,846.547258748009
"Setophaga_tigrina-7","Setophaga_tigrina-3",2574.08777914735,"Setophaga_tigrina",-120.52011,64.407745,-86,50,1989,2012,1970,2014,2075.41914148501
"Setophaga_tigrina-8","Setophaga_tigrina-3",1813.35466471945,"Setophaga_tigrina",-62.735984,45.290147,-86,50,1970,2012,1970,2014,1397.56165153532
"Setophaga_tigrina-9","Setophaga_tigrina-3",1768.42232416284,"Setophaga_tigrina",-60.79843,53.003392,-86,50,1970,2014,1970,2014,1576.99855361496
"Setophaga_tigrina-10","Setophaga_tigrina-3",1455.87106843071,"Setophaga_tigrina",-105.758445,55.410147,-86,50,1973,2014,1970,2014,1304.62322580131
"Setophaga_tigrina-5","Setophaga_tigrina-4",2721.77147521129,"Setophaga_tigrina",-114.807219,55.142948,-72,54,1972,2012,1970,2014,2559.69177209803
"Setophaga_tigrina-6","Setophaga_tigrina-4",1632.00884799987,"Setophaga_tigrina",-97.404876,55.443204,-72,54,1970,2014,1970,2014,1592.62629269395
"Setophaga_tigrina-7","Setophaga_tigrina-4",2908.46301475269,"Setophaga_tigrina",-120.52011,64.407745,-72,54,1989,2012,1970,2014,2821.49817543095
"Setophaga_tigrina-8","Setophaga_tigrina-4",1175.15670422896,"Setophaga_tigrina",-62.735984,45.290147,-72,54,1970,2012,1970,2014,1060.56633403825
"Setophaga_tigrina-9","Setophaga_tigrina-4",749.122301082842,"Setophaga_tigrina",-60.79843,53.003392,-72,54,1970,2014,1970,2014,672.414023613887
"Setophaga_tigrina-10","Setophaga_tigrina-4",2155.53928277616,"Setophaga_tigrina",-105.758445,55.410147,-72,54,1973,2014,1970,2014,2050.70225974725
"Setophaga_tigrina-6","Setophaga_tigrina-5",1100.63902346417,"Setophaga_tigrina",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1972,2012,1000.32884620022
"Setophaga_tigrina-7","Setophaga_tigrina-5",1078.84680739994,"Setophaga_tigrina",-120.52011,64.407745,-114.807219,55.142948,1989,2012,1972,2012,767.483978304198
"Setophaga_tigrina-8","Setophaga_tigrina-5",3770.19872045143,"Setophaga_tigrina",-62.735984,45.290147,-114.807219,55.142948,1970,2012,1972,2012,3003.75317920338
"Setophaga_tigrina-9","Setophaga_tigrina-5",3446.93543990314,"Setophaga_tigrina",-60.79843,53.003392,-114.807219,55.142948,1970,2014,1972,2012,3201.79899362415
"Setophaga_tigrina-10","Setophaga_tigrina-5",574.141163101266,"Setophaga_tigrina",-105.758445,55.410147,-114.807219,55.142948,1973,2014,1972,2012,573.839171634453
"Setophaga_tigrina-7","Setophaga_tigrina-6",1614.98734390927,"Setophaga_tigrina",-120.52011,64.407745,-97.404876,55.443204,1989,2012,1970,2014,1267.78889860353
"Setophaga_tigrina-8","Setophaga_tigrina-6",2672.53612521533,"Setophaga_tigrina",-62.735984,45.290147,-97.404876,55.443204,1970,2012,1970,2014,2169.44574707961
"Setophaga_tigrina-9","Setophaga_tigrina-6",2369.80926510305,"Setophaga_tigrina",-60.79843,53.003392,-97.404876,55.443204,1970,2014,1970,2014,2234.73351422006
"Setophaga_tigrina-10","Setophaga_tigrina-6",527.385762266412,"Setophaga_tigrina",-105.758445,55.410147,-97.404876,55.443204,1973,2014,1970,2014,491.339333849437
"Setophaga_tigrina-8","Setophaga_tigrina-7",4072.7302887614,"Setophaga_tigrina",-62.735984,45.290147,-120.52011,64.407745,1970,2012,1989,2012,3398.31762981661
"Setophaga_tigrina-9","Setophaga_tigrina-7",3521.95080512561,"Setophaga_tigrina",-60.79843,53.003392,-120.52011,64.407745,1970,2014,1989,2012,3463.60539695707
"Setophaga_tigrina-10","Setophaga_tigrina-7",1290.48833089739,"Setophaga_tigrina",-105.758445,55.410147,-120.52011,64.407745,1973,2014,1989,2012,932.647022587487
"Setophaga_tigrina-9","Setophaga_tigrina-8",870.061281842238,"Setophaga_tigrina",-60.79843,53.003392,-62.735984,45.290147,1970,2014,1970,2012,1268.49268927605
"Setophaga_tigrina-10","Setophaga_tigrina-8",3196.25562815103,"Setophaga_tigrina",-105.758445,55.410147,-62.735984,45.290147,1973,2014,1970,2012,2626.88991656361
"Setophaga_tigrina-10","Setophaga_tigrina-9",2887.99308642592,"Setophaga_tigrina",-105.758445,55.410147,-60.79843,53.003392,1973,2014,1970,2014,2692.80948127337
"Setophaga_townsendi-2","Setophaga_townsendi-1",649.269071916603,"Setophaga_townsendi",-114.807219,55.142948,-125,55,1974,2012,1970,2014,624.187010487036
"Setophaga_townsendi-3","Setophaga_townsendi-1",1154.11111008477,"Setophaga_townsendi",-136.036766,63.748366,-125,55,1982,2014,1970,2014,884.390552648864
"Setophaga_townsendi-3","Setophaga_townsendi-2",1524.06277071799,"Setophaga_townsendi",-136.036766,63.748366,-114.807219,55.142948,1982,2014,1974,2012,1170.19746797834
"Setophaga_virens-2","Setophaga_virens-1",3283.08265797728,"Setophaga_virens",-114.807219,55.142948,-71.75,44,1975,2012,1969,1984,2540.76811233671
"Setophaga_virens-3","Setophaga_virens-1",2222.55768321185,"Setophaga_virens",-97.404876,55.443204,-71.75,44,1970,2014,1969,1984,1783.62687365496
"Setophaga_virens-4","Setophaga_virens-1",519.971791498328,"Setophaga_virens",-66.291594,46.666605,-71.75,44,1970,2014,1969,1984,391.781345001894
"Setophaga_virens-5","Setophaga_virens-1",1284.29788723116,"Setophaga_virens",-60.79843,53.003392,-71.75,44,1976,2014,1969,1984,1023.01261868831
"Setophaga_virens-6","Setophaga_virens-1",727.805512901025,"Setophaga_virens",-62.735984,45.290147,-71.75,44,1970,2014,1969,1984,640.907476335954
"Setophaga_virens-7","Setophaga_virens-1",1413.44867300351,"Setophaga_virens",-87.125633,51.433288,-71.75,44,1970,2014,1969,1984,1141.79382431265
"Setophaga_virens-8","Setophaga_virens-1",1000.37892304119,"Setophaga_virens",-73.107078,52.941847,-71.75,44,1970,2014,1969,1984,734.082370113743
"Setophaga_virens-9","Setophaga_virens-1",2720.77298335766,"Setophaga_virens",-105.758445,55.410147,-71.75,44,1972,2014,1969,1984,2163.90484969694
"Setophaga_virens-3","Setophaga_virens-2",1100.63902346417,"Setophaga_virens",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1975,2012,1000.32884620022
"Setophaga_virens-4","Setophaga_virens-2",3457.01678326725,"Setophaga_virens",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1975,2012,2754.62704786932
"Setophaga_virens-5","Setophaga_virens-2",3446.93543990314,"Setophaga_virens",-60.79843,53.003392,-114.807219,55.142948,1976,2014,1975,2012,3201.79899362415
"Setophaga_virens-6","Setophaga_virens-2",3770.19872045143,"Setophaga_virens",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1975,2012,3003.75317920338
"Setophaga_virens-7","Setophaga_virens-2",1874.50110210871,"Setophaga_virens",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1975,2012,1677.49213287119
"Setophaga_virens-8","Setophaga_virens-2",2695.8157002271,"Setophaga_virens",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1975,2012,2496.47034531882
"Setophaga_virens-9","Setophaga_virens-2",574.141163101266,"Setophaga_virens",-105.758445,55.410147,-114.807219,55.142948,1972,2014,1975,2012,573.839171634453
"Setophaga_virens-4","Setophaga_virens-3",2360.46737892481,"Setophaga_virens",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,1920.31961574555
"Setophaga_virens-5","Setophaga_virens-3",2369.80926510305,"Setophaga_virens",-60.79843,53.003392,-97.404876,55.443204,1976,2014,1970,2014,2234.73351422006
"Setophaga_virens-6","Setophaga_virens-3",2672.53612521533,"Setophaga_virens",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,2169.44574707961
"Setophaga_virens-7","Setophaga_virens-3",813.544757769533,"Setophaga_virens",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,710.426653467111
"Setophaga_virens-8","Setophaga_virens-3",1598.24787924074,"Setophaga_virens",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,1529.40486591473
"Setophaga_virens-9","Setophaga_virens-3",527.385762266412,"Setophaga_virens",-105.758445,55.410147,-97.404876,55.443204,1972,2014,1970,2014,491.339333849437
"Setophaga_virens-5","Setophaga_virens-4",807.6278342471,"Setophaga_virens",-60.79843,53.003392,-66.291594,46.666605,1976,2014,1970,2014,1019.36655794199
