"pop_1","pop_2","dist","Binomial","Longitude1","Latitude1","Longitude2","Latitude2","first_year1","last_year1","first_year2","last_year2","cost"
"Vireo_olivaceus-14","Vireo_olivaceus-13",4072.7302887614,"Vireo_olivaceus",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1982,2014,26422104.529269
"Vireo_philadelphicus-2","Vireo_philadelphicus-1",1055.38638916741,"Vireo_philadelphicus",-72,54,-86,50,1970,2014,1970,2014,7659156.37940841
"Vireo_philadelphicus-3","Vireo_philadelphicus-1",2014.99504316419,"Vireo_philadelphicus",-114.807219,55.142948,-86,50,1970,2012,1970,2014,13646133.1854544
"Vireo_philadelphicus-4","Vireo_philadelphicus-1",2684.75768539708,"Vireo_philadelphicus",-125.441985,56.159482,-86,50,1974,2012,1970,2014,16698776.1692085
"Vireo_philadelphicus-5","Vireo_philadelphicus-1",976.98158350349,"Vireo_philadelphicus",-97.404876,55.443204,-86,50,1970,2014,1970,2014,7202044.88413264
"Vireo_philadelphicus-6","Vireo_philadelphicus-1",1500.1185480974,"Vireo_philadelphicus",-66.291594,46.666605,-86,50,1970,2014,1970,2014,9253803.92760409
"Vireo_philadelphicus-7","Vireo_philadelphicus-1",1813.35466471945,"Vireo_philadelphicus",-62.735984,45.290147,-86,50,1970,2014,1970,2014,11497384.6111932
"Vireo_philadelphicus-8","Vireo_philadelphicus-1",1455.87106843071,"Vireo_philadelphicus",-105.758445,55.410147,-86,50,1970,2014,1970,2014,9947762.27124722
"Vireo_philadelphicus-9","Vireo_philadelphicus-1",1768.42232416284,"Vireo_philadelphicus",-60.79843,53.003392,-86,50,1970,2014,1970,2014,11954510.417929
"Vireo_philadelphicus-3","Vireo_philadelphicus-2",2721.77147521129,"Vireo_philadelphicus",-114.807219,55.142948,-72,54,1970,2012,1970,2014,18849654.114329
"Vireo_philadelphicus-4","Vireo_philadelphicus-2",3328.0219242337,"Vireo_philadelphicus",-125.441985,56.159482,-72,54,1974,2012,1970,2014,21902297.0980831
"Vireo_philadelphicus-5","Vireo_philadelphicus-2",1632.00884799987,"Vireo_philadelphicus",-97.404876,55.443204,-72,54,1970,2014,1970,2014,12405565.8130073
"Vireo_philadelphicus-6","Vireo_philadelphicus-2",910.863532668785,"Vireo_philadelphicus",-66.291594,46.666605,-72,54,1970,2014,1970,2014,7437294.88553558
"Vireo_philadelphicus-7","Vireo_philadelphicus-2",1175.15670422896,"Vireo_philadelphicus",-62.735984,45.290147,-72,54,1970,2014,1970,2014,9680875.56912469
"Vireo_philadelphicus-8","Vireo_philadelphicus-2",2155.53928277616,"Vireo_philadelphicus",-105.758445,55.410147,-72,54,1970,2014,1970,2014,15151283.2001218
"Vireo_philadelphicus-9","Vireo_philadelphicus-2",749.122301082842,"Vireo_philadelphicus",-60.79843,53.003392,-72,54,1970,2014,1970,2014,5236797.23349153
"Vireo_philadelphicus-4","Vireo_philadelphicus-3",676.774941061268,"Vireo_philadelphicus",-125.441985,56.159482,-114.807219,55.142948,1974,2012,1970,2012,4200092.57108684
"Vireo_philadelphicus-5","Vireo_philadelphicus-3",1100.63902346417,"Vireo_philadelphicus",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1970,2012,6830693.3260169
"Vireo_philadelphicus-6","Vireo_philadelphicus-3",3457.01678326725,"Vireo_philadelphicus",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1970,2012,22058552.5982174
"Vireo_philadelphicus-7","Vireo_philadelphicus-3",3770.19872045143,"Vireo_philadelphicus",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1970,2012,24302133.2818065
"Vireo_philadelphicus-8","Vireo_philadelphicus-3",574.141163101266,"Vireo_philadelphicus",-105.758445,55.410147,-114.807219,55.142948,1970,2014,1970,2012,4000190.17378583
"Vireo_philadelphicus-9","Vireo_philadelphicus-3",3446.93543990314,"Vireo_philadelphicus",-60.79843,53.003392,-114.807219,55.142948,1970,2014,1970,2012,23583452.7999028
"Vireo_philadelphicus-5","Vireo_philadelphicus-4",1743.94409296561,"Vireo_philadelphicus",-97.404876,55.443204,-125.441985,56.159482,1970,2014,1974,2012,9873975.15806541
"Vireo_philadelphicus-6","Vireo_philadelphicus-4",4103.12507739161,"Vireo_philadelphicus",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1974,2012,25111195.5819715
"Vireo_philadelphicus-7","Vireo_philadelphicus-4",4414.03644038297,"Vireo_philadelphicus",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1974,2012,27354776.2655606
"Vireo_philadelphicus-8","Vireo_philadelphicus-4",1230.70581655474,"Vireo_philadelphicus",-105.758445,55.410147,-125.441985,56.159482,1970,2014,1974,2012,7052833.15753991
"Vireo_philadelphicus-9","Vireo_philadelphicus-4",4030.62109264126,"Vireo_philadelphicus",-60.79843,53.003392,-125.441985,56.159482,1970,2014,1974,2012,26636095.7836568
"Vireo_philadelphicus-6","Vireo_philadelphicus-5",2360.46737892481,"Vireo_philadelphicus",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,15614464.2968957
"Vireo_philadelphicus-7","Vireo_philadelphicus-5",2672.53612521533,"Vireo_philadelphicus",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,17858044.9804848
"Vireo_philadelphicus-8","Vireo_philadelphicus-5",527.385762266412,"Vireo_philadelphicus",-105.758445,55.410147,-97.404876,55.443204,1970,2014,1970,2014,3490256.86954655
"Vireo_philadelphicus-9","Vireo_philadelphicus-5",2369.80926510305,"Vireo_philadelphicus",-60.79843,53.003392,-97.404876,55.443204,1970,2014,1970,2014,17139364.498581
"Vireo_philadelphicus-7","Vireo_philadelphicus-6",314.81439847364,"Vireo_philadelphicus",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,2389773.9540751
"Vireo_philadelphicus-8","Vireo_philadelphicus-6",2883.26161717945,"Vireo_philadelphicus",-105.758445,55.410147,-66.291594,46.666605,1970,2014,1970,2014,18360181.6840103
"Vireo_philadelphicus-9","Vireo_philadelphicus-6",807.6278342471,"Vireo_philadelphicus",-60.79843,53.003392,-66.291594,46.666605,1970,2014,1970,2014,9163406.78670895
"Vireo_philadelphicus-8","Vireo_philadelphicus-7",3196.25562815103,"Vireo_philadelphicus",-105.758445,55.410147,-62.735984,45.290147,1970,2014,1970,2014,20603762.3675994
"Vireo_philadelphicus-9","Vireo_philadelphicus-7",870.061281842238,"Vireo_philadelphicus",-60.79843,53.003392,-62.735984,45.290147,1970,2014,1970,2014,11406987.4702981
"Vireo_philadelphicus-9","Vireo_philadelphicus-8",2887.99308642592,"Vireo_philadelphicus",-60.79843,53.003392,-105.758445,55.410147,1970,2014,1970,2014,19885081.8856956
"Vireo_solitarius-2","Vireo_solitarius-1",676.774941061268,"Vireo_solitarius",-125.441985,56.159482,-114.807219,55.142948,1970,2014,1972,2012,4200092.57108684
"Vireo_solitarius-3","Vireo_solitarius-1",1100.63902346417,"Vireo_solitarius",-97.404876,55.443204,-114.807219,55.142948,1970,2014,1972,2012,6830693.3260169
"Vireo_solitarius-4","Vireo_solitarius-1",3457.01678326725,"Vireo_solitarius",-66.291594,46.666605,-114.807219,55.142948,1970,2014,1972,2012,22058552.5982174
"Vireo_solitarius-5","Vireo_solitarius-1",3446.93543990314,"Vireo_solitarius",-60.79843,53.003392,-114.807219,55.142948,1979,2014,1972,2012,23583452.7999028
"Vireo_solitarius-6","Vireo_solitarius-1",1078.84680739994,"Vireo_solitarius",-120.52011,64.407745,-114.807219,55.142948,1982,2014,1972,2012,6732552.31994465
"Vireo_solitarius-7","Vireo_solitarius-1",3770.19872045143,"Vireo_solitarius",-62.735984,45.290147,-114.807219,55.142948,1970,2014,1972,2012,24302133.2818065
"Vireo_solitarius-8","Vireo_solitarius-1",1874.50110210871,"Vireo_solitarius",-87.125633,51.433288,-114.807219,55.142948,1970,2014,1972,2012,12350015.3681788
"Vireo_solitarius-9","Vireo_solitarius-1",2695.8157002271,"Vireo_solitarius",-73.107078,52.941847,-114.807219,55.142948,1970,2014,1972,2012,17982366.3467338
"Vireo_solitarius-10","Vireo_solitarius-1",574.141163101266,"Vireo_solitarius",-105.758445,55.410147,-114.807219,55.142948,1972,2014,1972,2012,4000190.17378583
"Vireo_solitarius-3","Vireo_solitarius-2",1743.94409296561,"Vireo_solitarius",-97.404876,55.443204,-125.441985,56.159482,1970,2014,1970,2014,9873975.15806541
"Vireo_solitarius-4","Vireo_solitarius-2",4103.12507739161,"Vireo_solitarius",-66.291594,46.666605,-125.441985,56.159482,1970,2014,1970,2014,25111195.5819715
"Vireo_solitarius-5","Vireo_solitarius-2",4030.62109264126,"Vireo_solitarius",-60.79843,53.003392,-125.441985,56.159482,1979,2014,1970,2014,26636095.7836568
"Vireo_solitarius-6","Vireo_solitarius-2",956.821056828829,"Vireo_solitarius",-120.52011,64.407745,-125.441985,56.159482,1982,2014,1970,2014,5526150.20384457
"Vireo_solitarius-7","Vireo_solitarius-2",4414.03644038297,"Vireo_solitarius",-62.735984,45.290147,-125.441985,56.159482,1970,2014,1970,2014,27354776.2655606
"Vireo_solitarius-8","Vireo_solitarius-2",2538.82553556508,"Vireo_solitarius",-87.125633,51.433288,-125.441985,56.159482,1970,2014,1970,2014,15402658.3519329
"Vireo_solitarius-9","Vireo_solitarius-2",3315.67886062118,"Vireo_solitarius",-73.107078,52.941847,-125.441985,56.159482,1970,2014,1970,2014,21035009.3304878
"Vireo_solitarius-10","Vireo_solitarius-2",1230.70581655474,"Vireo_solitarius",-105.758445,55.410147,-125.441985,56.159482,1972,2014,1970,2014,7052833.15753991
"Vireo_solitarius-4","Vireo_solitarius-3",2360.46737892481,"Vireo_solitarius",-66.291594,46.666605,-97.404876,55.443204,1970,2014,1970,2014,15614464.2968957
"Vireo_solitarius-5","Vireo_solitarius-3",2369.80926510305,"Vireo_solitarius",-60.79843,53.003392,-97.404876,55.443204,1979,2014,1970,2014,17139364.498581
"Vireo_solitarius-6","Vireo_solitarius-3",1614.98734390927,"Vireo_solitarius",-120.52011,64.407745,-97.404876,55.443204,1982,2014,1970,2014,9274257.54770496
"Vireo_solitarius-7","Vireo_solitarius-3",2672.53612521533,"Vireo_solitarius",-62.735984,45.290147,-97.404876,55.443204,1970,2014,1970,2014,17858044.9804848
"Vireo_solitarius-8","Vireo_solitarius-3",813.544757769533,"Vireo_solitarius",-87.125633,51.433288,-97.404876,55.443204,1970,2014,1970,2014,5905927.06685705
"Vireo_solitarius-9","Vireo_solitarius-3",1598.24787924074,"Vireo_solitarius",-73.107078,52.941847,-97.404876,55.443204,1970,2014,1970,2014,11538278.045412
"Vireo_solitarius-10","Vireo_solitarius-3",527.385762266412,"Vireo_solitarius",-105.758445,55.410147,-97.404876,55.443204,1972,2014,1970,2014,3490256.86954655
"Vireo_solitarius-5","Vireo_solitarius-4",807.6278342471,"Vireo_solitarius",-60.79843,53.003392,-66.291594,46.666605,1979,2014,1970,2014,9163406.78670895
"Vireo_solitarius-6","Vireo_solitarius-4",3781.9658641491,"Vireo_solitarius",-120.52011,64.407745,-66.291594,46.666605,1982,2014,1970,2014,24178523.8456799
"Vireo_solitarius-7","Vireo_solitarius-4",314.81439847364,"Vireo_solitarius",-62.735984,45.290147,-66.291594,46.666605,1970,2014,1970,2014,2389773.9540751
"Vireo_solitarius-8","Vireo_solitarius-4",1603.38742980375,"Vireo_solitarius",-87.125633,51.433288,-66.291594,46.666605,1970,2014,1970,2014,10618679.5534847
"Vireo_solitarius-9","Vireo_solitarius-4",852.255453591825,"Vireo_solitarius",-73.107078,52.941847,-66.291594,46.666605,1970,2014,1970,2014,6979189.5583617
"Vireo_solitarius-10","Vireo_solitarius-4",2883.26161717945,"Vireo_solitarius",-105.758445,55.410147,-66.291594,46.666605,1972,2014,1970,2014,18360181.6840103
"Vireo_solitarius-6","Vireo_solitarius-5",3521.95080512561,"Vireo_solitarius",-120.52011,64.407745,-60.79843,53.003392,1982,2014,1979,2014,25703424.0473652
"Vireo_solitarius-7","Vireo_solitarius-5",870.061281842238,"Vireo_solitarius",-62.735984,45.290147,-60.79843,53.003392,1970,2014,1979,2014,11406987.4702981
"Vireo_solitarius-8","Vireo_solitarius-5",1793.79415729332,"Vireo_solitarius",-87.125633,51.433288,-60.79843,53.003392,1970,2014,1979,2014,12143579.7551701
"Vireo_solitarius-9","Vireo_solitarius-5",824.140865528919,"Vireo_solitarius",-73.107078,52.941847,-60.79843,53.003392,1970,2014,1979,2014,5862509.09904144
"Vireo_solitarius-10","Vireo_solitarius-5",2887.99308642592,"Vireo_solitarius",-105.758445,55.410147,-60.79843,53.003392,1972,2014,1979,2014,19885081.8856956
"Vireo_solitarius-7","Vireo_solitarius-6",4072.7302887614,"Vireo_solitarius",-62.735984,45.290147,-120.52011,64.407745,1970,2014,1982,2014,26422104.529269
"Vireo_solitarius-8","Vireo_solitarius-6",2400.4601009284,"Vireo_solitarius",-87.125633,51.433288,-120.52011,64.407745,1970,2014,1982,2014,14618217.4678159
"Vireo_solitarius-9","Vireo_solitarius-6",2936.3279276146,"Vireo_solitarius",-73.107078,52.941847,-120.52011,64.407745,1970,2014,1982,2014,20102337.5941962
"Vireo_solitarius-10","Vireo_solitarius-6",1290.48833089739,"Vireo_solitarius",-105.758445,55.410147,-120.52011,64.407745,1972,2014,1982,2014,7346320.99250172
"Vireo_solitarius-8","Vireo_solitarius-7",1918.17062349111,"Vireo_solitarius",-87.125633,51.433288,-62.735984,45.290147,1970,2014,1970,2014,12862260.2370739
"Vireo_solitarius-9","Vireo_solitarius-7",1136.40367599816,"Vireo_solitarius",-73.107078,52.941847,-62.735984,45.290147,1970,2014,1970,2014,9222770.24195081
"Vireo_solitarius-10","Vireo_solitarius-7",3196.25562815103,"Vireo_solitarius",-105.758445,55.410147,-62.735984,45.290147,1972,2014,1970,2014,20603762.3675994
"Vireo_solitarius-9","Vireo_solitarius-8",969.726583565284,"Vireo_solitarius",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,6542493.30200111
"Vireo_solitarius-10","Vireo_solitarius-8",1308.11982306877,"Vireo_solitarius",-105.758445,55.410147,-87.125633,51.433288,1972,2014,1970,2014,8651644.45397164
"Vireo_solitarius-10","Vireo_solitarius-9",2125.04314211773,"Vireo_solitarius",-105.758445,55.410147,-73.107078,52.941847,1972,2014,1970,2014,14283995.4325266
"Vulpes_vulpes-2","Vulpes_vulpes-1",523.664462722189,"Vulpes_vulpes",-88.8675,48.00889,-91.80944,43.77278,1972,1997,1986,1995,3815108.13662702
"Vulpes_vulpes-3","Vulpes_vulpes-1",550.074269462125,"Vulpes_vulpes",-95.22806,48.10611,-91.80944,43.77278,1986,1995,1986,1995,4484096.84028142
"Vulpes_vulpes-4","Vulpes_vulpes-1",269.544886849808,"Vulpes_vulpes",-94.40472,45.33611,-91.80944,43.77278,1986,1995,1986,1995,2330092.61903055
"Vulpes_vulpes-5","Vulpes_vulpes-1",618.682783607947,"Vulpes_vulpes",-99.00028,46.00028,-91.80944,43.77278,1960,1993,1986,1995,4625168.76660185
"Vulpes_vulpes-6","Vulpes_vulpes-1",366.328387082624,"Vulpes_vulpes",-96.29611,44.44694,-91.80944,43.77278,1986,1995,1986,1995,2679947.91985036
"Vulpes_vulpes-7","Vulpes_vulpes-1",462.757457664884,"Vulpes_vulpes",-93.62833,47.73167,-91.80944,43.77278,1986,1995,1986,1995,3691564.72036344
"Vulpes_vulpes-8","Vulpes_vulpes-1",519.517326278792,"Vulpes_vulpes",-94.78639,47.955,-91.80944,43.77278,1986,1995,1986,1995,4162573.51737372
"Vulpes_vulpes-9","Vulpes_vulpes-1",398.672870815474,"Vulpes_vulpes",-92.5475,47.31667,-91.80944,43.77278,1986,1995,1986,1995,3237853.15386048
"Vulpes_vulpes-10","Vulpes_vulpes-1",572.808498271291,"Vulpes_vulpes",-96.55,47.71667,-91.80944,43.77278,1986,1995,1986,1995,4708871.08789705
"Vulpes_vulpes-11","Vulpes_vulpes-1",281.325440902228,"Vulpes_vulpes",-93.14583,46.11639,-91.80944,43.77278,1986,1995,1986,1995,2337105.43354948
"Vulpes_vulpes-12","Vulpes_vulpes-1",209.312572897645,"Vulpes_vulpes",-89.40861,43.06917,-91.80944,43.77278,1987,2005,1986,1995,1504044.18761207
"Vulpes_vulpes-13","Vulpes_vulpes-1",730.456717482305,"Vulpes_vulpes",-99.53028,47.5125,-91.80944,43.77278,1960,1993,1986,1995,5321769.59829924
"Vulpes_vulpes-14","Vulpes_vulpes-1",892.726096137494,"Vulpes_vulpes",-102.49139,46.54917,-91.80944,43.77278,1960,1993,1986,1995,5522165.18174551
"Vulpes_vulpes-15","Vulpes_vulpes-1",579.370343344684,"Vulpes_vulpes",-96.99472,47.51028,-91.80944,43.77278,1960,1993,1986,1995,4600067.17072634
"Vulpes_vulpes-17","Vulpes_vulpes-1",3601.78423729844,"Vulpes_vulpes",-138.2,61.95,-91.80944,43.77278,1988,2020,1986,1995,22752614.1497968
"Vulpes_vulpes-3","Vulpes_vulpes-2",473.241487924257,"Vulpes_vulpes",-95.22806,48.10611,-88.8675,48.00889,1986,1995,1972,1997,2747280.36790536
"Vulpes_vulpes-4","Vulpes_vulpes-2",516.914105962109,"Vulpes_vulpes",-94.40472,45.33611,-88.8675,48.00889,1986,1995,1972,1997,3992559.26313229
"Vulpes_vulpes-5","Vulpes_vulpes-2",800.366857591269,"Vulpes_vulpes",-99.00028,46.00028,-88.8675,48.00889,1960,1993,1972,1997,5050016.97327103
"Vulpes_vulpes-6","Vulpes_vulpes-2",695.561554674708,"Vulpes_vulpes",-96.29611,44.44694,-88.8675,48.00889,1986,1995,1972,1997,5591676.35278337
"Vulpes_vulpes-7","Vulpes_vulpes-2",356.791254156107,"Vulpes_vulpes",-93.62833,47.73167,-88.8675,48.00889,1986,1995,1972,1997,2354206.99227515
"Vulpes_vulpes-8","Vulpes_vulpes-2",440.968727764659,"Vulpes_vulpes",-94.78639,47.955,-88.8675,48.00889,1986,1995,1972,1997,2674291.41946703
"Vulpes_vulpes-9","Vulpes_vulpes-2",286.426637941438,"Vulpes_vulpes",-92.5475,47.31667,-88.8675,48.00889,1986,1995,1972,1997,1976174.43863455
"Vulpes_vulpes-10","Vulpes_vulpes-2",574.451336982359,"Vulpes_vulpes",-96.55,47.71667,-88.8675,48.00889,1986,1995,1972,1997,3220588.98999036
"Vulpes_vulpes-11","Vulpes_vulpes-2",386.739841560513,"Vulpes_vulpes",-93.14583,46.11639,-88.8675,48.00889,1986,1995,1972,1997,2990383.42564268
"Vulpes_vulpes-12","Vulpes_vulpes-2",551.499186817399,"Vulpes_vulpes",-89.40861,43.06917,-88.8675,48.00889,1987,2005,1972,1997,3680819.18787443
"Vulpes_vulpes-13","Vulpes_vulpes-2",799.187822491239,"Vulpes_vulpes",-99.53028,47.5125,-88.8675,48.00889,1960,1993,1972,1997,4180614.58483929
"Vulpes_vulpes-14","Vulpes_vulpes-2",1040.24089458649,"Vulpes_vulpes",-102.49139,46.54917,-88.8675,48.00889,1960,1993,1972,1997,5461438.84695813
"Vulpes_vulpes-15","Vulpes_vulpes-2",610.430436981501,"Vulpes_vulpes",-96.99472,47.51028,-88.8675,48.00889,1960,1993,1972,1997,3442809.67630695
"Vulpes_vulpes-17","Vulpes_vulpes-2",3403.65630178359,"Vulpes_vulpes",-138.2,61.95,-88.8675,48.00889,1988,2020,1972,1997,20140968.0133998
"Vulpes_vulpes-4","Vulpes_vulpes-3",314.686212432415,"Vulpes_vulpes",-94.40472,45.33611,-95.22806,48.10611,1986,1995,1986,1995,2567182.10776462
"Vulpes_vulpes-5","Vulpes_vulpes-3",369.796274145564,"Vulpes_vulpes",-99.00028,46.00028,-95.22806,48.10611,1960,1993,1986,1995,2424727.577394
"Vulpes_vulpes-6","Vulpes_vulpes-3",415.531708784732,"Vulpes_vulpes",-96.29611,44.44694,-95.22806,48.10611,1986,1995,1986,1995,3343037.15374682
"Vulpes_vulpes-7","Vulpes_vulpes-3",126.413331789025,"Vulpes_vulpes",-93.62833,47.73167,-95.22806,48.10611,1986,1995,1986,1995,936552.977873829
"Vulpes_vulpes-8","Vulpes_vulpes-3",36.9324430841356,"Vulpes_vulpes",-94.78639,47.955,-95.22806,48.10611,1986,1995,1986,1995,321523.322907694
"Vulpes_vulpes-9","Vulpes_vulpes-3",219.15606339692,"Vulpes_vulpes",-92.5475,47.31667,-95.22806,48.10611,1986,1995,1986,1995,1402856.54151996
"Vulpes_vulpes-10","Vulpes_vulpes-3",107.741398545795,"Vulpes_vulpes",-96.55,47.71667,-95.22806,48.10611,1986,1995,1986,1995,595299.594113327
"Vulpes_vulpes-11","Vulpes_vulpes-3",271.906522304783,"Vulpes_vulpes",-93.14583,46.11639,-95.22806,48.10611,1986,1995,1986,1995,2155761.17082679
"Vulpes_vulpes-12","Vulpes_vulpes-3",720.617114234703,"Vulpes_vulpes",-89.40861,43.06917,-95.22806,48.10611,1987,2005,1986,1995,5645295.79407016
"Vulpes_vulpes-13","Vulpes_vulpes-3",328.314058590123,"Vulpes_vulpes",-99.53028,47.5125,-95.22806,48.10611,1960,1993,1986,1995,1555325.18896226
"Vulpes_vulpes-14","Vulpes_vulpes-3",574.530252123622,"Vulpes_vulpes",-102.49139,46.54917,-95.22806,48.10611,1960,1993,1986,1995,2836149.4510811
"Vulpes_vulpes-15","Vulpes_vulpes-3",147.795659178293,"Vulpes_vulpes",-96.99472,47.51028,-95.22806,48.10611,1960,1993,1986,1995,817520.28042992
"Vulpes_vulpes-17","Vulpes_vulpes-3",3065.58088437759,"Vulpes_vulpes",-138.2,61.95,-95.22806,48.10611,1988,2020,1986,1995,18675770.698084
"Vulpes_vulpes-5","Vulpes_vulpes-4",365.00447127611,"Vulpes_vulpes",-99.00028,46.00028,-94.40472,45.33611,1960,1993,1986,1995,2373522.59477068
"Vulpes_vulpes-6","Vulpes_vulpes-4",179.008165962051,"Vulpes_vulpes",-96.29611,44.44694,-94.40472,45.33611,1986,1995,1986,1995,1668869.97951947
"Vulpes_vulpes-7","Vulpes_vulpes-4",273.215909442959,"Vulpes_vulpes",-93.62833,47.73167,-94.40472,45.33611,1986,1995,1986,1995,2085442.78017698
"Vulpes_vulpes-8","Vulpes_vulpes-4",292.987888957183,"Vulpes_vulpes",-94.78639,47.955,-94.40472,45.33611,1986,1995,1986,1995,2298539.25899533
"Vulpes_vulpes-9","Vulpes_vulpes-4",262.644443215286,"Vulpes_vulpes",-92.5475,47.31667,-94.40472,45.33611,1986,1995,1986,1995,2174969.23326802
"Vulpes_vulpes-10","Vulpes_vulpes-4",311.776815340192,"Vulpes_vulpes",-96.55,47.71667,-94.40472,45.33611,1986,1995,1986,1995,2632220.20897369
"Vulpes_vulpes-11","Vulpes_vulpes-4",130.822303670269,"Vulpes_vulpes",-93.14583,46.11639,-94.40472,45.33611,1986,1995,1986,1995,1021733.97325772
"Vulpes_vulpes-12","Vulpes_vulpes-4",471.717944263151,"Vulpes_vulpes",-89.40861,43.06917,-94.40472,45.33611,1987,2005,1986,1995,3628329.90753546
"Vulpes_vulpes-13","Vulpes_vulpes-4",461.790833632364,"Vulpes_vulpes",-99.53028,47.5125,-94.40472,45.33611,1960,1993,1986,1995,3070123.42646807
"Vulpes_vulpes-14","Vulpes_vulpes-4",640.071159007275,"Vulpes_vulpes",-102.49139,46.54917,-94.40472,45.33611,1960,1993,1986,1995,3270519.00991435
"Vulpes_vulpes-15","Vulpes_vulpes-4",313.133900628343,"Vulpes_vulpes",-96.99472,47.51028,-94.40472,45.33611,1960,1993,1986,1995,2348420.99889517
"Vulpes_vulpes-17","Vulpes_vulpes-4",3336.09806218849,"Vulpes_vulpes",-138.2,61.95,-94.40472,45.33611,1988,2020,1986,1995,20665899.3552118
"Vulpes_vulpes-6","Vulpes_vulpes-5",273.568766773086,"Vulpes_vulpes",-96.29611,44.44694,-99.00028,46.00028,1986,1995,1960,1993,2473204.5960229
"Vulpes_vulpes-7","Vulpes_vulpes-5",451.875901920326,"Vulpes_vulpes",-93.62833,47.73167,-99.00028,46.00028,1986,1995,1960,1993,2943994.50105582
"Vulpes_vulpes-8","Vulpes_vulpes-5",386.927626892088,"Vulpes_vulpes",-94.78639,47.955,-99.00028,46.00028,1986,1995,1960,1993,2375725.55380401
"Vulpes_vulpes-9","Vulpes_vulpes-5",514.155599988298,"Vulpes_vulpes",-92.5475,47.31667,-99.00028,46.00028,1986,1995,1960,1993,3232541.17071985
"Vulpes_vulpes-10","Vulpes_vulpes-5",266.985072033284,"Vulpes_vulpes",-96.55,47.71667,-99.00028,46.00028,1986,1995,1960,1993,1934203.82300884
"Vulpes_vulpes-11","Vulpes_vulpes-5",452.323653258509,"Vulpes_vulpes",-93.14583,46.11639,-99.00028,46.00028,1986,1995,1960,1993,2833806.02389888
"Vulpes_vulpes-12","Vulpes_vulpes-5",827.404014776344,"Vulpes_vulpes",-89.40861,43.06917,-99.00028,46.00028,1987,2005,1960,1993,5759721.51949357
"Vulpes_vulpes-13","Vulpes_vulpes-5",173.123092870725,"Vulpes_vulpes",-99.53028,47.5125,-99.00028,46.00028,1960,1993,1960,1993,1247286.14571799
"Vulpes_vulpes-14","Vulpes_vulpes-5",275.456827489347,"Vulpes_vulpes",-102.49139,46.54917,-99.00028,46.00028,1960,1993,1960,1993,1447681.72916426
"Vulpes_vulpes-15","Vulpes_vulpes-5",227.252856024934,"Vulpes_vulpes",-96.99472,47.51028,-99.00028,46.00028,1960,1993,1960,1993,1622014.60536074
"Vulpes_vulpes-17","Vulpes_vulpes-5",3047.75350075848,"Vulpes_vulpes",-138.2,61.95,-99.00028,46.00028,1988,2020,1960,1993,18868724.4912982
"Vulpes_vulpes-7","Vulpes_vulpes-6",419.608116375675,"Vulpes_vulpes",-93.62833,47.73167,-96.29611,44.44694,1986,1995,1986,1995,3451671.11779733
"Vulpes_vulpes-8","Vulpes_vulpes-6",407.448555754257,"Vulpes_vulpes",-94.78639,47.955,-96.29611,44.44694,1986,1995,1986,1995,3135353.08844084
"Vulpes_vulpes-9","Vulpes_vulpes-6",431.683397215328,"Vulpes_vulpes",-92.5475,47.31667,-96.29611,44.44694,1986,1995,1986,1995,3740217.78746136
"Vulpes_vulpes-10","Vulpes_vulpes-6",364.511620612548,"Vulpes_vulpes",-96.55,47.71667,-96.29611,44.44694,1986,1995,1986,1995,2871056.1170885
"Vulpes_vulpes-11","Vulpes_vulpes-6",308.86640145984,"Vulpes_vulpes",-93.14583,46.11639,-96.29611,44.44694,1986,1995,1986,1995,2682983.05411755
"Vulpes_vulpes-12","Vulpes_vulpes-6",574.415930427573,"Vulpes_vulpes",-89.40861,43.06917,-96.29611,44.44694,1987,2005,1986,1995,3763582.26329902
"Vulpes_vulpes-13","Vulpes_vulpes-6",423.057914944276,"Vulpes_vulpes",-99.53028,47.5125,-96.29611,44.44694,1960,1993,1986,1995,3263010.65128458
"Vulpes_vulpes-14","Vulpes_vulpes-6",536.860796685803,"Vulpes_vulpes",-102.49139,46.54917,-96.29611,44.44694,1960,1993,1986,1995,3463406.23473086
"Vulpes_vulpes-15","Vulpes_vulpes-6",345.26108439763,"Vulpes_vulpes",-96.99472,47.51028,-96.29611,44.44694,1960,1993,1986,1995,2565984.42643502
"Vulpes_vulpes-17","Vulpes_vulpes-6",3316.23957752034,"Vulpes_vulpes",-138.2,61.95,-96.29611,44.44694,1988,2020,1986,1995,20858786.5800283
"Vulpes_vulpes-8","Vulpes_vulpes-7",90.0222445038315,"Vulpes_vulpes",-94.78639,47.955,-93.62833,47.73167,1986,1995,1986,1995,615029.654966134
"Vulpes_vulpes-9","Vulpes_vulpes-7",93.4622558775668,"Vulpes_vulpes",-92.5475,47.31667,-93.62833,47.73167,1986,1995,1986,1995,723443.556258473
